week_end,condition,percent_visits,age_group,age_min,age_max,is_overall
20-04-2024,Sore throat (including strep throat),4.4,Kids 2-4,2,4,FALSE
20-04-2024,Sore throat (including strep throat),6.8,Kids 5-17,5,17,FALSE
20-04-2024,Sore throat (including strep throat),2.1,Adults 18-49,18,49,FALSE
20-04-2024,Sore throat (including strep throat),0.7,Adults 50-64,50,64,FALSE
20-04-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
20-04-2024,Sore throat (including strep throat),2,Overall,,,TRUE
27-04-2024,Sore throat (including strep throat),0.9,Infants 0-1,0,1,FALSE
27-04-2024,Sore throat (including strep throat),4.5,Kids 2-4,2,4,FALSE
27-04-2024,Sore throat (including strep throat),7.1,Kids 5-17,5,17,FALSE
27-04-2024,Sore throat (including strep throat),2.1,Adults 18-49,18,49,FALSE
27-04-2024,Sore throat (including strep throat),0.7,Adults 50-64,50,64,FALSE
27-04-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
27-04-2024,Sore throat (including strep throat),2,Overall,,,TRUE
04-05-2024,Sore throat (including strep throat),0.9,Infants 0-1,0,1,FALSE
04-05-2024,Sore throat (including strep throat),4.4,Kids 2-4,2,4,FALSE
04-05-2024,Sore throat (including strep throat),6.9,Kids 5-17,5,17,FALSE
04-05-2024,Sore throat (including strep throat),2,Adults 18-49,18,49,FALSE
04-05-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
04-05-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
04-05-2024,Sore throat (including strep throat),2,Overall,,,TRUE
11-05-2024,Sore throat (including strep throat),1,Infants 0-1,0,1,FALSE
11-05-2024,Sore throat (including strep throat),4.4,Kids 2-4,2,4,FALSE
11-05-2024,Sore throat (including strep throat),6.9,Kids 5-17,5,17,FALSE
11-05-2024,Sore throat (including strep throat),2,Adults 18-49,18,49,FALSE
11-05-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
11-05-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
11-05-2024,Sore throat (including strep throat),1.9,Overall,,,TRUE
18-05-2024,Sore throat (including strep throat),1,Infants 0-1,0,1,FALSE
18-05-2024,Sore throat (including strep throat),4.6,Kids 2-4,2,4,FALSE
18-05-2024,Sore throat (including strep throat),6.8,Kids 5-17,5,17,FALSE
18-05-2024,Sore throat (including strep throat),2,Adults 18-49,18,49,FALSE
18-05-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
18-05-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
18-05-2024,Sore throat (including strep throat),1.9,Overall,,,TRUE
25-05-2024,Sore throat (including strep throat),1,Infants 0-1,0,1,FALSE
25-05-2024,Sore throat (including strep throat),4.5,Kids 2-4,2,4,FALSE
25-05-2024,Sore throat (including strep throat),6.6,Kids 5-17,5,17,FALSE
25-05-2024,Sore throat (including strep throat),1.9,Adults 18-49,18,49,FALSE
25-05-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
25-05-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
25-05-2024,Sore throat (including strep throat),1.8,Overall,,,TRUE
01-06-2024,Sore throat (including strep throat),1,Infants 0-1,0,1,FALSE
01-06-2024,Sore throat (including strep throat),4.5,Kids 2-4,2,4,FALSE
01-06-2024,Sore throat (including strep throat),6.4,Kids 5-17,5,17,FALSE
01-06-2024,Sore throat (including strep throat),2,Adults 18-49,18,49,FALSE
01-06-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
01-06-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
01-06-2024,Sore throat (including strep throat),1.8,Overall,,,TRUE
08-06-2024,Sore throat (including strep throat),1,Infants 0-1,0,1,FALSE
08-06-2024,Sore throat (including strep throat),4.2,Kids 2-4,2,4,FALSE
08-06-2024,Sore throat (including strep throat),5.8,Kids 5-17,5,17,FALSE
08-06-2024,Sore throat (including strep throat),1.9,Adults 18-49,18,49,FALSE
08-06-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
08-06-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
08-06-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
15-06-2024,Sore throat (including strep throat),1.1,Infants 0-1,0,1,FALSE
15-06-2024,Sore throat (including strep throat),4.2,Kids 2-4,2,4,FALSE
15-06-2024,Sore throat (including strep throat),5.4,Kids 5-17,5,17,FALSE
15-06-2024,Sore throat (including strep throat),1.8,Adults 18-49,18,49,FALSE
15-06-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
15-06-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
15-06-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
22-06-2024,Sore throat (including strep throat),1.1,Infants 0-1,0,1,FALSE
22-06-2024,Sore throat (including strep throat),4.1,Kids 2-4,2,4,FALSE
22-06-2024,Sore throat (including strep throat),4.9,Kids 5-17,5,17,FALSE
22-06-2024,Sore throat (including strep throat),1.7,Adults 18-49,18,49,FALSE
22-06-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
22-06-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
22-06-2024,Sore throat (including strep throat),1.5,Overall,,,TRUE
29-06-2024,Sore throat (including strep throat),1,Infants 0-1,0,1,FALSE
29-06-2024,Sore throat (including strep throat),4,Kids 2-4,2,4,FALSE
29-06-2024,Sore throat (including strep throat),4.8,Kids 5-17,5,17,FALSE
29-06-2024,Sore throat (including strep throat),1.7,Adults 18-49,18,49,FALSE
29-06-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
29-06-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
29-06-2024,Sore throat (including strep throat),1.4,Overall,,,TRUE
06-07-2024,Sore throat (including strep throat),1,Infants 0-1,0,1,FALSE
06-07-2024,Sore throat (including strep throat),3.7,Kids 2-4,2,4,FALSE
06-07-2024,Sore throat (including strep throat),4.7,Kids 5-17,5,17,FALSE
06-07-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
06-07-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
06-07-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
06-07-2024,Sore throat (including strep throat),1.4,Overall,,,TRUE
13-07-2024,Sore throat (including strep throat),0.9,Infants 0-1,0,1,FALSE
13-07-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
13-07-2024,Sore throat (including strep throat),4.6,Kids 5-17,5,17,FALSE
13-07-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
13-07-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
13-07-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
13-07-2024,Sore throat (including strep throat),1.3,Overall,,,TRUE
20-07-2024,Sore throat (including strep throat),0.9,Infants 0-1,0,1,FALSE
20-07-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
20-07-2024,Sore throat (including strep throat),4.3,Kids 5-17,5,17,FALSE
20-07-2024,Sore throat (including strep throat),1.5,Adults 18-49,18,49,FALSE
20-07-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
20-07-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
20-07-2024,Sore throat (including strep throat),1.3,Overall,,,TRUE
27-07-2024,Sore throat (including strep throat),0.9,Infants 0-1,0,1,FALSE
27-07-2024,Sore throat (including strep throat),3.4,Kids 2-4,2,4,FALSE
27-07-2024,Sore throat (including strep throat),4.3,Kids 5-17,5,17,FALSE
27-07-2024,Sore throat (including strep throat),1.5,Adults 18-49,18,49,FALSE
27-07-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
27-07-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
27-07-2024,Sore throat (including strep throat),1.3,Overall,,,TRUE
03-08-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
03-08-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
03-08-2024,Sore throat (including strep throat),4.2,Kids 5-17,5,17,FALSE
03-08-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
03-08-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
03-08-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
03-08-2024,Sore throat (including strep throat),1.3,Overall,,,TRUE
10-08-2024,Sore throat (including strep throat),0.9,Infants 0-1,0,1,FALSE
10-08-2024,Sore throat (including strep throat),3.4,Kids 2-4,2,4,FALSE
10-08-2024,Sore throat (including strep throat),4.2,Kids 5-17,5,17,FALSE
10-08-2024,Sore throat (including strep throat),1.5,Adults 18-49,18,49,FALSE
10-08-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
10-08-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
10-08-2024,Sore throat (including strep throat),1.3,Overall,,,TRUE
17-08-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
17-08-2024,Sore throat (including strep throat),3.4,Kids 2-4,2,4,FALSE
17-08-2024,Sore throat (including strep throat),4.8,Kids 5-17,5,17,FALSE
17-08-2024,Sore throat (including strep throat),1.5,Adults 18-49,18,49,FALSE
17-08-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
17-08-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
17-08-2024,Sore throat (including strep throat),1.4,Overall,,,TRUE
24-08-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
24-08-2024,Sore throat (including strep throat),3.6,Kids 2-4,2,4,FALSE
24-08-2024,Sore throat (including strep throat),5.8,Kids 5-17,5,17,FALSE
24-08-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
24-08-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
24-08-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
24-08-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
31-08-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
31-08-2024,Sore throat (including strep throat),3.6,Kids 2-4,2,4,FALSE
31-08-2024,Sore throat (including strep throat),6,Kids 5-17,5,17,FALSE
31-08-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
31-08-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
31-08-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
31-08-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
07-09-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
07-09-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
07-09-2024,Sore throat (including strep throat),5.6,Kids 5-17,5,17,FALSE
07-09-2024,Sore throat (including strep throat),1.7,Adults 18-49,18,49,FALSE
07-09-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
07-09-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
07-09-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
14-09-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
14-09-2024,Sore throat (including strep throat),3.6,Kids 2-4,2,4,FALSE
14-09-2024,Sore throat (including strep throat),5.5,Kids 5-17,5,17,FALSE
14-09-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
14-09-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
14-09-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
14-09-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
21-09-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
21-09-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
21-09-2024,Sore throat (including strep throat),5.4,Kids 5-17,5,17,FALSE
21-09-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
21-09-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
21-09-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
21-09-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
28-09-2024,Sore throat (including strep throat),0.7,Infants 0-1,0,1,FALSE
28-09-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
28-09-2024,Sore throat (including strep throat),5.4,Kids 5-17,5,17,FALSE
28-09-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
28-09-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
28-09-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
28-09-2024,Sore throat (including strep throat),1.5,Overall,,,TRUE
05-10-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
05-10-2024,Sore throat (including strep throat),3.6,Kids 2-4,2,4,FALSE
05-10-2024,Sore throat (including strep throat),5.4,Kids 5-17,5,17,FALSE
05-10-2024,Sore throat (including strep throat),1.6,Adults 18-49,18,49,FALSE
05-10-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
05-10-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
05-10-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
12-10-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
12-10-2024,Sore throat (including strep throat),3.6,Kids 2-4,2,4,FALSE
12-10-2024,Sore throat (including strep throat),5.5,Kids 5-17,5,17,FALSE
12-10-2024,Sore throat (including strep throat),1.7,Adults 18-49,18,49,FALSE
12-10-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
12-10-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
12-10-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
19-10-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
19-10-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
19-10-2024,Sore throat (including strep throat),5.5,Kids 5-17,5,17,FALSE
19-10-2024,Sore throat (including strep throat),1.7,Adults 18-49,18,49,FALSE
19-10-2024,Sore throat (including strep throat),0.5,Adults 50-64,50,64,FALSE
19-10-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
19-10-2024,Sore throat (including strep throat),1.6,Overall,,,TRUE
26-10-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
26-10-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
26-10-2024,Sore throat (including strep throat),5.6,Kids 5-17,5,17,FALSE
26-10-2024,Sore throat (including strep throat),1.8,Adults 18-49,18,49,FALSE
26-10-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
26-10-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
26-10-2024,Sore throat (including strep throat),1.7,Overall,,,TRUE
02-11-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
02-11-2024,Sore throat (including strep throat),3.4,Kids 2-4,2,4,FALSE
02-11-2024,Sore throat (including strep throat),5.7,Kids 5-17,5,17,FALSE
02-11-2024,Sore throat (including strep throat),1.8,Adults 18-49,18,49,FALSE
02-11-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
02-11-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
02-11-2024,Sore throat (including strep throat),1.7,Overall,,,TRUE
09-11-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
09-11-2024,Sore throat (including strep throat),3.6,Kids 2-4,2,4,FALSE
09-11-2024,Sore throat (including strep throat),6,Kids 5-17,5,17,FALSE
09-11-2024,Sore throat (including strep throat),1.9,Adults 18-49,18,49,FALSE
09-11-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
09-11-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
09-11-2024,Sore throat (including strep throat),1.8,Overall,,,TRUE
16-11-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
16-11-2024,Sore throat (including strep throat),3.6,Kids 2-4,2,4,FALSE
16-11-2024,Sore throat (including strep throat),6.4,Kids 5-17,5,17,FALSE
16-11-2024,Sore throat (including strep throat),1.9,Adults 18-49,18,49,FALSE
16-11-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
16-11-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
16-11-2024,Sore throat (including strep throat),1.8,Overall,,,TRUE
23-11-2024,Sore throat (including strep throat),0.7,Infants 0-1,0,1,FALSE
23-11-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
23-11-2024,Sore throat (including strep throat),6.5,Kids 5-17,5,17,FALSE
23-11-2024,Sore throat (including strep throat),2,Adults 18-49,18,49,FALSE
23-11-2024,Sore throat (including strep throat),0.6,Adults 50-64,50,64,FALSE
23-11-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
23-11-2024,Sore throat (including strep throat),1.9,Overall,,,TRUE
30-11-2024,Sore throat (including strep throat),0.8,Infants 0-1,0,1,FALSE
30-11-2024,Sore throat (including strep throat),3.7,Kids 2-4,2,4,FALSE
30-11-2024,Sore throat (including strep throat),6.5,Kids 5-17,5,17,FALSE
30-11-2024,Sore throat (including strep throat),2.1,Adults 18-49,18,49,FALSE
30-11-2024,Sore throat (including strep throat),0.7,Adults 50-64,50,64,FALSE
30-11-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
30-11-2024,Sore throat (including strep throat),1.9,Overall,,,TRUE
07-12-2024,Sore throat (including strep throat),0.7,Infants 0-1,0,1,FALSE
07-12-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
07-12-2024,Sore throat (including strep throat),6.3,Kids 5-17,5,17,FALSE
07-12-2024,Sore throat (including strep throat),2.2,Adults 18-49,18,49,FALSE
07-12-2024,Sore throat (including strep throat),0.7,Adults 50-64,50,64,FALSE
07-12-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
07-12-2024,Sore throat (including strep throat),1.9,Overall,,,TRUE
14-12-2024,Sore throat (including strep throat),0.7,Infants 0-1,0,1,FALSE
14-12-2024,Sore throat (including strep throat),3.6,Kids 2-4,2,4,FALSE
14-12-2024,Sore throat (including strep throat),6.5,Kids 5-17,5,17,FALSE
14-12-2024,Sore throat (including strep throat),2,Adults 18-49,18,49,FALSE
14-12-2024,Sore throat (including strep throat),0.7,Adults 50-64,50,64,FALSE
14-12-2024,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
14-12-2024,Sore throat (including strep throat),1.9,Overall,,,TRUE
21-12-2024,Sore throat (including strep throat),0.7,Infants 0-1,0,1,FALSE
21-12-2024,Sore throat (including strep throat),3.5,Kids 2-4,2,4,FALSE
21-12-2024,Sore throat (including strep throat),6.7,Kids 5-17,5,17,FALSE
21-12-2024,Sore throat (including strep throat),2,Adults 18-49,18,49,FALSE
21-12-2024,Sore throat (including strep throat),0.7,Adults 50-64,50,64,FALSE
21-12-2024,Sore throat (including strep throat),0.4,Seniors 65+,65,,FALSE
21-12-2024,Sore throat (including strep throat),1.9,Overall,,,TRUE
28-12-2024,Sore throat (including strep throat),0.6,Infants 0-1,0,1,FALSE
28-12-2024,Sore throat (including strep throat),3.3,Kids 2-4,2,4,FALSE
28-12-2024,Sore throat (including strep throat),6.5,Kids 5-17,5,17,FALSE
28-12-2024,Sore throat (including strep throat),2.3,Adults 18-49,18,49,FALSE
28-12-2024,Sore throat (including strep throat),0.8,Adults 50-64,50,64,FALSE
28-12-2024,Sore throat (including strep throat),0.5,Seniors 65+,65,,FALSE
28-12-2024,Sore throat (including strep throat),1.9,Overall,,,TRUE
04-01-2025,Sore throat (including strep throat),0.6,Infants 0-1,0,1,FALSE
04-01-2025,Sore throat (including strep throat),2.9,Kids 2-4,2,4,FALSE
04-01-2025,Sore throat (including strep throat),5.1,Kids 5-17,5,17,FALSE
04-01-2025,Sore throat (including strep throat),2.2,Adults 18-49,18,49,FALSE
04-01-2025,Sore throat (including strep throat),0.9,Adults 50-64,50,64,FALSE
04-01-2025,Sore throat (including strep throat),0.5,Seniors 65+,65,,FALSE
04-01-2025,Sore throat (including strep throat),1.7,Overall,,,TRUE
11-01-2025,Sore throat (including strep throat),0.6,Infants 0-1,0,1,FALSE
11-01-2025,Sore throat (including strep throat),3.1,Kids 2-4,2,4,FALSE
11-01-2025,Sore throat (including strep throat),5.2,Kids 5-17,5,17,FALSE
11-01-2025,Sore throat (including strep throat),2,Adults 18-49,18,49,FALSE
11-01-2025,Sore throat (including strep throat),0.7,Adults 50-64,50,64,FALSE
11-01-2025,Sore throat (including strep throat),0.3,Seniors 65+,65,,FALSE
11-01-2025,Sore throat (including strep throat),1.6,Overall,,,TRUE
18-01-2025,Sore throat (including strep throat),0.5,Infants 0-1,0,1,FALSE
18-01-2025,Sore throat (including strep throat),3.2,Kids 2-4,2,4,FALSE
18-01-2025,Sore throat (including strep throat),5.9,Kids 5-17,5,17,FALSE
18-01-2025,Sore throat (including strep throat),1.8,Adults 18-49,18,49,FALSE
18-01-2025,Sore throat (including strep throat),0.7,Adults 50-64,50,64,FALSE
